element_name,element
tical,E13082
treeless,E13083
uncomplaining,E13084
unconcluded,E13085
uneffected,E13086
unendurable,E13087
unique,E13088
unmeasured,E13089
unnamed,E13090
unpeeled,E13091
unsympathetic,E13092
verbal,E13093
vizcaya,E13094
wade,E13095
walter,E13096
weyler,E13097
wheeler,E13098
whitelaw,E13099
winslow,E13100
yacht,E13101
yale,E13102
yankee,E13103
yauco,E13104
zaca,E13105
adrift,E13106
andrade,E13107
architectural,E13108
arcos,E13109
atrato,E13110
azores,E13111
barbados,E13112
barima,E13113
bellamy,E13114
boer,E13115
borkum,E13116
broaden,E13117
caicos,E13118
castro,E13119
cataract,E13120
chao,E13121
characteristically,E13122
civic,E13123
compound,E13124
convenes,E13125
crozier,E13126
deducible,E13127
denominates,E13128
diplomatist,E13129
disarmament,E13130
discrepant,E13131
disrupted,E13132
dissipate,E13133
divergent,E13134
embodies,E13135
emden,E13136
en,E13137
evolution,E13138
faure,E13139
fittest,E13140
fragmentary,E13141
guam,E13142
handicraft,E13143
hanged,E13144
herald,E13145
heureaux,E13146
hobart,E13147
holls,E13148
homicide,E13149
impromptu,E13150
inadvertence,E13151
inaptly,E13152
interdependence,E13153
interregnum,E13154
isidro,E13155
ivth,E13156
jimenez,E13157
kiao,E13158
kingship,E13159
kobe,E13160
lynn,E13161
mahan,E13162
manua,E13163
mattie,E13164
nanking,E13165
naturalizing,E13166
newel,E13167
nonfulfillment,E13168
ofoo,E13169
olosenga,E13170
opportune,E13171
p,E13172
packing,E13173
pago,E13174
pando,E13175
pensionable,E13176
postmastership,E13177
pretoria,E13178
protestant,E13179
provoking,E13180
rallied,E13181
rant,E13182
readmitted,E13183
rearrangement,E13184
rein,E13185
remarriage,E13186
reverting,E13187
revisit,E13188
reyes,E13189
ricans,E13190
salvage,E13191
scanned,E13192
seth,E13193
sided,E13194
slaughterhouse,E13195
speediest,E13196
stainless,E13197
stanford,E13198
sternest,E13199
storer,E13200
sue,E13201
sup,E13202
tabulated,E13203
tallulah,E13204
tanu,E13205
tinder,E13206
tridominium,E13207
tutuila,E13208
untrustworthy,E13209
upbuild,E13210
vi,E13211
wager,E13212
wrecking,E13213
wrongly,E13214
xivth,E13215
xixth,E13216
z,E13217
affiliated,E13218
ameliorates,E13219
antiforeign,E13220
arbitrate,E13221
arellano,E13222
asser,E13223
ate,E13224
audiencia,E13225
ball,E13226
barricade,E13227
basement,E13228
beheaded,E13229
belated,E13230
beleaguered,E13231
big,E13232
boxer,E13233
brigandage,E13234
bronze,E13235
bubonic,E13236
bullet,E13237
cagayan,E13238
capitulated,E13239
cayetano,E13240
chaffee,E13241
chang,E13242
chapter,E13243
ching,E13244
chow,E13245
clamorous,E13246
claude,E13247
clemente,E13248
collusion,E13249
commemorative,E13250
compile,E13251
conduces,E13252
conger,E13253
contemned,E13254
corcoran,E13255
counseled,E13256
defacto,E13257
deviating,E13258
disclaimer,E13259
discriminatory,E13260
dowager,E13261
dug,E13262
earl,E13263
empress,E13264
entrenched,E13265
evasive,E13266
evening,E13267
expiation,E13268
fewest,E13269
filipino,E13270
foiled,E13271
gainsaid,E13272
garret,E13273
griggs,E13274
hampering,E13275
harvesting,E13276
helped,E13277
homogeneity,E13278
humbert,E13279
hung,E13280
ide,E13281
importuned,E13282
improbability,E13283
inculpate,E13284
indict,E13285
inmate,E13286
inquest,E13287
invokes,E13288
isolation,E13289
jenner,E13290
jung,E13291
ketteler,E13292
langfang,E13293
li,E13294
lined,E13295
liscurn,E13296
lu,E13297
luke,E13298
luzon,E13299
macarthur,E13300
macdonald,E13301
makeshift,E13302
malevolent,E13303
manchu,E13304
manchuria,E13305
marroquin,E13306
memorialize,E13307
mendacious,E13308
meted,E13309
meteorological,E13310
mindanao,E13311
myers,E13312
narrowed,E13313
nearby,E13314
non,E13315
nonexecution,E13316
obeys,E13317
olympic,E13318
outlining,E13319
palace,E13320
pear,E13321
penalize,E13322
percent,E13323
permeated,E13324
phenomenal,E13325
placard,E13326
posting,E13327
potential,E13328
precinct,E13329
previsory,E13330
programme,E13331
provisioning,E13332
quart,E13333
quickens,E13334
quits,E13335
ranked,E13336
reinforcement,E13337
reliever,E13338
remoter,E13339
replacement,E13340
reversionary,E13341
richness,E13342
rockhill,E13343
sack,E13344
se,E13345
securement,E13346
seine,E13347
sibutd,E13348
sidereal,E13349
simplify,E13350
slain,E13351
sociological,E13352
sojourner,E13353
sortie,E13354
southeast,E13355
squiers,E13356
steadfastly,E13357
stigmatized,E13358
stirring,E13359
stormed,E13360
stout,E13361
strives,E13362
strove,E13363
sulu,E13364
sulus,E13365
superstition,E13366
superstructure,E13367
taft,E13368
tagals,E13369
taiping,E13370
taku,E13371
technicality,E13372
telegraphy,E13373
tidings,E13374
trademark,E13375
trench,E13376
trinidad,E13377
tuan,E13378
tung,E13379
undying,E13380
unfitted,E13381
uniformed,E13382
unrebuked,E13383
unsought,E13384
unstinted,E13385
user,E13386
veritable,E13387
viceroy,E13388
weil,E13389
wireless,E13390
woodland,E13391
worcester,E13392
writes,E13393
wu,E13394
xxiii,E13395
yamen,E13396
yangtsun,E13397
ynez,E13398
yoke,E13399
aboard,E13400
administrator,E13401
agony,E13402
ahead,E13403
alcibiades,E13404
alley,E13405
anarchist,E13406
anarchistic,E13407
apologizes,E13408
aright,E13409
assassinated,E13410
awaken,E13411
baser,E13412
beat,E13413
beggary,E13414
bent,E13415
bettering,E13416
bibliographic,E13417
bird,E13418
bitterest,E13419
blacker,E13420
blake,E13421
blue,E13422
boldness,E13423
brigand,E13424
broadened,E13425
broadening,E13426
camping,E13427
carpeted,E13428
cavalryman,E13429
centered,E13430
chaos,E13431
coherent,E13432
commemorating,E13433
congressman,E13434
conning,E13435
consciously,E13436
conservancy,E13437
constructive,E13438
continuity,E13439
corral,E13440
couple,E13441
craven,E13442
credulous,E13443
cunning,E13444
deathless,E13445
deer,E13446
depravity,E13447
derision,E13448
despot,E13449
destroys,E13450
disembarked,E13451
disembarking,E13452
dislocation,E13453
dismantling,E13454
drag,E13455
elk,E13456
endeared,E13457
ensure,E13458
envy,E13459
equation,E13460
everybody,E13461
experimentally,E13462
exploitation,E13463
exploiter,E13464
exponent,E13465
extraordinarily,E13466
falsity,E13467
faltering,E13468
farthest,E13469
fauna,E13470
flora,E13471
flown,E13472
forceful,E13473
forefront,E13474
fundamentally,E13475
galley,E13476
gentleness,E13477
glorify,E13478
grim,E13479
grouse,E13480
guardsman,E13481
gunnery,E13482
hamilcar,E13483
hammering,E13484
handled,E13485
handmaiden,E13486
hauled,E13487
headwater,E13488
highwayman,E13489
horseback,E13490
housed,E13491
hovered,E13492
humid,E13493
ignominy,E13494
improvise,E13495
impudent,E13496
inaccuracy,E13497
infamy,E13498
infantryman,E13499
inner,E13500
insurrecto,E13501
insurrectors,E13502
inveigh,E13503
irrigators,E13504
islander,E13505
job,E13506
kindliness,E13507
knot,E13508
ladrone,E13509
lean,E13510
lifeblood,E13511
lifesaving,E13512
lifetime,E13513
lincoln,E13514
lip,E13515
livelihood,E13516
localized,E13517
longshore,E13518
macabebes,E13519
malefactor,E13520
mammal,E13521
manoeuvre,E13522
manoeuvred,E13523
masterful,E13524
mathematician,E13525
mckinley,E13526
meadow,E13527
meaningless,E13528
mechanism,E13529
militate,E13530
monopolistic,E13531
niggardly,E13532
nowadays,E13533
outstretched,E13534
overanxiety,E13535
overgrazing,E13536
overtime,E13537
overtop,E13538
perpetuates,E13539
pestilential,E13540
physique,E13541
picking,E13542
pitted,E13543
played,E13544
preach,E13545
preaches,E13546
preaching,E13547
preparedness,E13548
pretentious,E13549
preventative,E13550
proficiency,E13551
proverbial,E13552
pulverizing,E13553
rashness,E13554
rebate,E13555
recreation,E13556
reelected,E13557
revengeful,E13558
reverently,E13559
rider,E13560
roosevelt,E13561
rot,E13562
safeguarded,E13563
safeguarding,E13564
sanely,E13565
scholarship,E13566
scout,E13567
sensationalism,E13568
shone,E13569
shortsighted,E13570
silt,E13571
smoothly,E13572
sowed,E13573
stilled,E13574
stricter,E13575
stumble,E13576
stump,E13577
subcontractor,E13578
sullen,E13579
supervised,E13580
sweetness,E13581
sympathizer,E13582
taint,E13583
tangle,E13584
temperamental,E13585
thank,E13586
theodore,E13587
thereat,E13588
tilled,E13589
top,E13590
tower,E13591
tragedy,E13592
travesty,E13593
tromp,E13594
trustworthiness,E13595
turret,E13596
twentieth,E13597
uncharitableness,E13598
unconsciously,E13599
unfolds,E13600
unmanned,E13601
unmeaning,E13602
unsanitary,E13603
unsavory,E13604
unswervingly,E13605
upbuilding,E13606
valiantly,E13607
vanishing,E13608
vanity,E13609
vegetation,E13610
vivid,E13611
washing,E13612
weakling,E13613
welter,E13614
whirlwind,E13615
woodville,E13616
worn,E13617
yellowstone,E13618
zoological,E13619
allot,E13620
anthracite,E13621
antitrust,E13622
antler,E13623
automatically,E13624
basket,E13625
behoves,E13626
betrays,E13627
blanket,E13628
blindness,E13629
brest,E13630
canoe,E13631
capitalistic,E13632
cod,E13633
colloquial,E13634
compeer,E13635
corollary,E13636
correctional,E13637
coward,E13638
cramping,E13639
deadliest,E13640
diminutive,E13641
disfigured,E13642
disheartening,E13643
disinterestedly,E13644
exploiting,E13645
fatuity,E13646
fatuous,E13647
feat,E13648
fetch,E13649
flanked,E13650
fossilization,E13651
frog,E13652
gaze,E13653
giant,E13654
gospel,E13655
grapple,E13656
hit,E13657
homesteader,E13658
hostage,E13659
hurry,E13660
hysterical,E13661
ignobly,E13662
indistinguishable,E13663
industrialism,E13664
industrially,E13665
junior,E13666
lowering,E13667
macaroni,E13668
maneuver,E13669
maneuvering,E13670
markmanship,E13671
marksmanship,E13672
misdeed,E13673
mixture,E13674
mohammedan,E13675
moro,E13676
nero,E13677
omen,E13678
overcapitalization,E13679
overstocked,E13680
painlessly,E13681
pastoral,E13682
peradventure,E13683
platt,E13684
pleasanter,E13685
pointer,E13686
policing,E13687
prairie,E13688
prospering,E13689
protectionist,E13690
rainfall,E13691
reapplication,E13692
regrassing,E13693
ride,E13694
sailormen,E13695
sanity,E13696
semicivilized,E13697
senseless,E13698
shamefully,E13699
sits,E13700
slum,E13701
smith,E13702
sour,E13703
stately,E13704
stockgrowing,E13705
stubborn,E13706
supine,E13707
thereabouts,E13708
transgress,E13709
tusk,E13710
tyrannous,E13711
unflinching,E13712
unhurried,E13713
upsetting,E13714
viewpoint,E13715
volunteered,E13716
warred,E13717
weaving,E13718
welldoer,E13719
widen,E13720
winnowed,E13721
workmanlike,E13722
wrest,E13723
wrongdoing,E13724
abating,E13725
accentuated,E13726
afar,E13727
akin,E13728
alverstone,E13729
amable,E13730
amplified,E13731
anachronistic,E13732
aylesworth,E13733
backward,E13734
battleship,E13735
bayard,E13736
beaupre,E13737
beirut,E13738
bicycle,E13739
bribery,E13740
briesen,E13741
brighter,E13742
brilliancy,E13743
broil,E13744
cabot,E13745
chilkoot,E13746
clark,E13747
classify,E13748
collusively,E13749
commemorates,E13750
companionship,E13751
conflicted,E13752
conspirator,E13753
contemptuous,E13754
copied,E13755
crusiers,E13756
cuss,E13757
determines,E13758
dishonestly,E13759
easiest,E13760
ehrman,E13761
elihu,E13762
enrichment,E13763
entryman,E13764
entrymen,E13765
enunciation,E13766
erasure,E13767
eugene,E13768
everett,E13769
factional,E13770
falsely,E13771
famous,E13772
figured,E13773
finland,E13774
frankel,E13775
generalized,E13776
gifford,E13777
glacier,E13778
grossest,E13779
hatchery,E13780
historically,E13781
honourable,E13782
hydrographer,E13783
hynes,E13784
impotence,E13785
indentation,E13786
insertion,E13787
insistent,E13788
intendente,E13789
interparliamentary,E13790
jette,E13791
jumping,E13792
klehini,E13793
klukwan,E13794
knit,E13795
landward,E13796
liken,E13797
loneliness,E13798
loophole,E13799
lumberman,E13800
mediocrity,E13801
meting,E13802
mosquera,E13803
mukden,E13804
netherland,E13805
newell,E13806
northwestward,E13807
notoriously,E13808
oversensitive,E13809
parsimonious,E13810
patentable,E13811
peak,E13812
pearse,E13813
peckham,E13814
pershing,E13815
philbin,E13816
pinchot,E13817
porcupine,E13818
presentment,E13819
quebec,E13820
quote,E13821
ralph,E13822
repulsing,E13823
requital,E13824
richards,E13825
ridge,E13826
riley,E13827
sane,E13828
scantiest,E13829
seward,E13830
sinuosity,E13831
skirting,E13832
slackness,E13833
squarely,E13834
stikine,E13835
subig,E13836
symptomatic,E13837
systematization,E13838
taker,E13839
tapped,E13840
telephone,E13841
thief,E13842
tonga,E13843
toronto,E13844
trail,E13845
trautman,E13846
trolley,E13847
turner,E13848
unclassified,E13849
unhealthy,E13850
unreal,E13851
untold,E13852
watershed,E13853
weevil,E13854
whim,E13855
yalu,E13856
acclimated,E13857
adept,E13858
algeria,E13859
alkali,E13860
almond,E13861
ant,E13862
appropriates,E13863
arbitrated,E13864
arguing,E13865
axiomatic,E13866
background,E13867
backing,E13868
banding,E13869
beast,E13870
beaver,E13871
behave,E13872
behaves,E13873
bison,E13874
boastful,E13875
boll,E13876
bollworm,E13877
breadwinner,E13878
brick,E13879
cannery,E13880
canyon,E13881
carelessly,E13882
ceaselessly,E13883
clean,E13884
cleaning,E13885
cocoon,E13886
constabulary,E13887
contemptible,E13888
convincingly,E13889
cropping,E13890
cyclone,E13891
decadent,E13892
decorates,E13893
defends,E13894
density,E13895
draining,E13896
dredged,E13897
egg,E13898
electorate,E13899
enervated,E13900
excessively,E13901
expends,E13902
fig,E13903
filler,E13904
finely,E13905
fisher,E13906
folk,E13907
forecasted,E13908
forester,E13909
fruiterer,E13910
furnishers,E13911
gardener,E13912
gaynor,E13913
got,E13914
gotten,E13915
governorship,E13916
grandchild,E13917
gunfire,E13918
gunned,E13919
heaping,E13920
helplessness,E13921
hop,E13922
housewife,E13923
immensity,E13924
immune,E13925
inaccurate,E13926
inactivity,E13927
insanitary,E13928
jamestown,E13929
jewish,E13930
juvenile,E13931
kishenef,E13932
lemon,E13933
lengthening,E13934
leprosy,E13935
levelling,E13936
loosening,E13937
lumbering,E13938
macedonia,E13939
mailing,E13940
maker,E13941
mammoth,E13942
manassas,E13943
maneuvered,E13944
mango,E13945
meteorology,E13946
minimizing,E13947
misbehaves,E13948
moisture,E13949
mooted,E13950
mote,E13951
mulberry,E13952
naturalize,E13953
notary,E13954
orchard,E13955
overcrowding,E13956
parasitic,E13957
pathologist,E13958
poet,E13959
policeman,E13960
preventable,E13961
prospector,E13962
quoting,E13963
racial,E13964
rancher,E13965
recrudescence,E13966
reel,E13967
reeler,E13968
refrigeration,E13969
reporter,E13970
resourceful,E13971
righteousness,E13972
rim,E13973
ripen,E13974
ruling,E13975
sapping,E13976
scandinavia,E13977
sham,E13978
shrub,E13979
sin,E13980
slothful,E13981
solidly,E13982
sown,E13983
standby,E13984
startlingly,E13985
stepped,E13986
student,E13987
stunted,E13988
supinely,E13989
tactical,E13990
tarries,E13991
tarry,E13992
temperature,E13993
thrifty,E13994
tricentennial,E13995
truant,E13996
truism,E13997
turkestan,E13998
tyrant,E13999
understatement,E14000
unintelligent,E14001
unmanly,E14002
unskillful,E14003
untrained,E14004
uplifting,E14005
vividly,E14006
wapiti,E14007
washed,E14008
wooded,E14009
wrapper,E14010
yosemite,E14011
abdicating,E14012
abutting,E14013
adulterated,E14014
alertness,E14015
amazingly,E14016
analogy,E14017
appointive,E14018
batangas,E14019
behindhand,E14020
blackmail,E14021
blunts,E14022
bootlegger,E14023
boycott,E14024
broker,E14025
burke,E14026
cajole,E14027
calibre,E14028
cigar,E14029
cigarette,E14030
cleavage,E14031
closeness,E14032
clutch,E14033
commits,E14034
conceals,E14035
condemns,E14036
conscienceless,E14037
contemptuously,E14038
contractual,E14039
coolie,E14040
corruptly,E14041
cowardly,E14042
crossbred,E14043
dearth,E14044
debauchery,E14045
debauching,E14046
defacement,E14047
defendant,E14048
dingley,E14049
direful,E14050
discourages,E14051
disproved,E14052
divulge,E14053
divulging,E14054
doctor,E14055
domesticated,E14056
draught,E14057
drove,E14058
dumb,E14059
duress,E14060
eke,E14061
elevator,E14062
employe,E14063
employes,E14064
endicott,E14065
englishman,E14066
epileptic,E14067
ernst,E14068
ethical,E14069
exploited,E14070
extremist,E14071
fantastic,E14072
farseeing,E14073
faulty,E14074
fibre,E14075
fireman,E14076
flattery,E14077
flinching,E14078
forge,E14079
friar,E14080
friendliest,E14081
furthered,E14082
gallinger,E14083
gentile,E14084
greedy,E14085
gust,E14086
hains,E14087
harrod,E14088
hate,E14089
hole,E14090
hunted,E14091
hysteria,E14092
icing,E14093
idiotic,E14094
illicitly,E14095
infinitesimal,E14096
inflames,E14097
iniquitous,E14098
intertwined,E14099
irishman,E14100
jolo,E14101
knave,E14102
ladronism,E14103
lag,E14104
lateral,E14105
lawmaking,E14106
laziness,E14107
load,E14108
locust,E14109
magoon,E14110
manoeuvers,E14111
mariposa,E14112
memoranda,E14113
metlakahtlas,E14114
misbranded,E14115
misused,E14116
mordecai,E14117
mutandis,E14118
mutatis,E14119
myriad,E14120
normally,E14121
nuisance,E14122
optimistic,E14123
oswald,E14124
outsider,E14125
outworn,E14126
overseeing,E14127
ox,E14128
palliative,E14129
pandering,E14130
penalized,E14131
personalty,E14132
pilot,E14133
playground,E14134
plutocracy,E14135
preferential,E14136
prohibitive,E14137
prop,E14138
reapportionment,E14139
rectory,E14140
refrigerating,E14141
refrigerator,E14142
relentlessly,E14143
reproductive,E14144
resembling,E14145
rightousness,E14146
rigidity,E14147
rinderpest,E14148
robe,E14149
roman,E14150
rosen,E14151
samar,E14152
sanitated,E14153
sanitating,E14154
scandinavian,E14155
schismatics,E14156
scorn,E14157
sentimentalist,E14158
sentimentality,E14159
servility,E14160
shirk,E14161
shonts,E14162
shrinking,E14163
slav,E14164
slower,E14165
smoke,E14166
spooner,E14167
spur,E14168
steering,E14169
stir,E14170
straighten,E14171
superficial,E14172
suspends,E14173
talked,E14174
tercentennial,E14175
tomorrow,E14176
tort,E14177
trickiness,E14178
truancy,E14179
trusteeship,E14180
twisted,E14181
typically,E14182
unblocked,E14183
unharmed,E14184
unmixed,E14185
unorganized,E14186
vanishes,E14187
wheedle,E14188
actuates,E14189
adjure,E14190
afresh,E14191
algeciras,E14192
amphitheater,E14193
amusingly,E14194
anguish,E14195
antidote,E14196
apologist,E14197
appalachian,E14198
